post_id,filename,description,likes,comments,views
"2584384606680053277","2021-05-29_2584384606680053277.jpg","I am simply batty for this fresh conch piercing on @miss_blk_widow. Done with a solid 14k white gold bat with onyx pear cut center stone by our friends at @junipurrjewelry.","94","4","0"
"2587290921450477725","2021-06-02_2587290921450477725.jpg","Some fresh stacked lobe piercings. 14k yellow gold feather and 14k rose gold tri-bead threadless ends by our friends at @junipurrjewelry. What a great way to add some flare to your lobes.","53","4","0"
"2592365704047298081","2021-06-09_2592365704047298081.jpg","This round cluster by @bodygems caught this clients eye. Set in solid 14k yellow gold Featuring a center black opal and 13 diamonds around the outside for a balance noone can argue with. So glad this piece has found its forever home in this fresh upper helix.","59","3","0"
"2593100603100377181","2021-06-10_2593100603100377181.jpg","Introducing the Ada in 14k yellow gold from @junipurrjewelry. This fresh conch piercing definately doesn't disappoint! Strong yet simple and sophisticated.","57","3","0"
"2593817512045264724","2021-06-11_2593817512045264724.jpg","Client came in for a fresh high lobe to accent her anti tragus. The Bridget by @junipurrjewelry did not disappoint. Sold 14k yellow gold with 3 graduating genuine @swarovski princess cut stone and 3 tiny solitaires.  This threadless end is truly a sight to behold.","40","3","0"
"2594474778482403004","2021-06-12_2594474778482403004.jpg","This mid healed helix came in for a downsize and a stunning upgrade. We upgraded her to a solid 14k white gold Sola from @junipurrjewelry. I just love the way the curve of this jewelry accents her anatomy.","51","5","0"
"2596707881070344293","2021-06-15_2596707881070344293.jpg","Fresh tragus with a stunning blue opal center flower by @junipurrjewelry. This solid 14k yellow gold threadless end accentuates this tragus perfectly!","53","4","0"
"2598278753723706141","2021-06-17_2598278753723706141.jpg","Oh my beading heart! This solid 14k white gold beating heart threadless end by @junipurrjewelry is everything in this fully healed conch piercing. Delicate beadwork surrounds this stunning heart shaped genuine @swarovski stone for a truly gorgeous piece that makes the heart skip a beat!","66","5","0"
"2599614840941511220","2021-06-19_2599614840941511220.jpg","I love unique anatomy! This solid white gold threadless Celtic knot by @junipurrjewelry fits perfectly in this clients fresh upper helix!","88","5","0"
"2601807419506238701","2021-06-22_2601807419506238701.jpg","Got to do this awesome upgrade to an already healed tragus piercing. Solid 14k gold double millgrain pear with a centered  white opal by @junipurrjewelry.","49","4","0"
"2603323926748860947","2021-06-24_2603323926748860947.jpg","Awesome little snake friend in this fresh conch piercing! Solid 14k yellow gold threadless detailed snake end by our friends at @junipurrjewelry. I just love the look of these danger noodles!","50","4","0"
"2606877435176156279","2021-06-29_2606877435176156279.jpg","Sneak peak! I am bringing in @buddhajewelryorganics this week! Meet the Tempeste! NOT FOR SALE! solid 14k white gold with cz inlay and 2 delicately anchored box chains, for a killer cascading look to slay for!","75","10","0"
"2608339204000095263","2021-07-01_2608339204000095263.jpg","Got to do this fresh tragus with a super cute solid 14k white gold vertical triple honeycomb with cz inlay by @junipurrjewelry. What a great fit for this area!","64","9","0"
"2609058256578180021","2021-07-02_2609058256578180021.jpg","Fresh tragus with a solid 14k white gold hammered heart by @junipurrjewelry. The hammered texture offers depth and dimension without the stones for a shiny and flawless design.","62","5","0"
"2609764722385811786","2021-07-03_2609764722385811786.jpg","Awesome fresh helix with this delicately detailed solid 14k gold feather by @bodygems.","46","2","0"
"2609819921859205755","2021-07-03_2609819921859205755.jpg","@buddhajewelryorganics has landed today at the studio. All solid gold with genuine stones! What more could you ask for? Picture featuring the  Desden in 14k white and yellow gold with cz stones and a 14k yellow gold Goldleaf.","113","4","0"
"2611929051256136407","2021-07-06_2611929051256136407.jpg","What a killer upgrade for this healed conch! Meet Vivienne by @buddhajewelryorganics!
Solid 14k yellow gold with genuine princess cut London blue topaz and 3 cz under accents. The Vivienne is proof that you don't always have to go big to make a statement.","60","2","0"
"2612651355619589546","2021-07-07_2612651355619589546.jpg","I just love this fresh tragus piercing...Meet the Eloise by @buddhajewelryorganics. Set in solid 14k white gold with genuine mercury mystic topaz, this threadless flower end is to die for. This stone is notorious for showing every color is the spectrum.","50","5","0"
"2617008749082333141","2021-07-13_2617008749082333141.jpg","I am in love with this fresh tragus piercing featuring the Zuri threadless end in 14k white gold with a genuine opal by @buddhajewelryorganics.","63","2","0"
"2617817874263639735","2021-07-14_2617817874263639735.jpg","This fresh tragus is slaying with this 14k white gold mini Moet threadless end by @buddhajewelryorganics. Three genuine @swarovski marquise cut stones nestled together to make a stunning fan like accent which fits this area perfectly.","58","4","0"
"2618491450495058053","2021-07-15_2618491450495058053.jpg","This fresh daith is simply everything! Solid 14k yellow gold Raven ring by @junipurrjewelry. A ring so shiny even a raven would want it for their collection.","103","7","0"
"2619316086220775492","2021-07-16_2619316086220775492.jpg","Gold upgrade day! Double nostril featuring a solid 14k yellow gold tri-bead end by @junipurrjewelry and a 14k yellow gold Gold Leaf by @buddhajewelryorganics. This client was elated to have solid gold available to her. What a killer look!","51","4","0"
"2622092720619188226","2021-07-20_2622092720619188226.jpg","""Pump up the volume"" solid 14k white gold surrounds this genuine aquamarine stone by @buddhajewelryorganics in this fresh conch piercing on @carli_chaos.","73","5","0"
"2622818255754290865","2021-07-21_2622818255754290865.jpg","Fresh faux rook piercing using a solid 14k white gold DIOR by our friends at @buddhajewelryorganics.","56","3","0"
"2623555738683063062","2021-07-22_2623555738683063062.jpg","Unique anatomy is always fun. This solid 14k yellow gold ""Paragon"" by @buddhajewelryorganics fits perfectly along this clients outer helix. Anatomy is ment to be accented not masked, love the skin you're in!","60","7","0"
"2624259643264073876","2021-07-23_2624259643264073876.jpg","New @buddhajewelryorganics got delivered today! Meet the ""Noble"" in solid white gold with genuine amethyst and 5 cz lower inlay.","61","6","0"
"2624981171052093592","2021-07-24_2624981171052093592.jpg","Ooo la la! This fresh tragus is stunning with this solid 14k yellow gold ""Desden"" end from m our friends at @buddhajewelryorganics. A truly great fit for a fantastic client!","51","2","0"
"2627165717021485691","2021-07-27_2627165717021485691.jpg","Meet the 'Moet' by @buddhajewelryorganics. This threadless end is solid 14k yellow gold with 3 marquise cut genuine mercury mist topaz stones for a fan like look to die for!","69","3","0"
"2630052146049119976","2021-07-31_2630052146049119976.jpg","Fresh helix piercing with a stunning white gold arc cluster by @junipurrjewelry. All that glitters is gold!","94","4","0"
"2632233234016132941","2021-08-03_2632233234016132941.jpg","Fresh conch with a stunning solid 14k white gold ""Paragon"" by @buddhajewelryorganics. What a great way to accent this area.","86","2","0"
"2635139517136308712","2021-08-07_2635139517136308712.jpg","Piercing not by me! But boy did we upgrade her to a stellar "" Oh Hell Yes"" in solid 14k yellow gold with genuine moss agate by @buddhajewelryorganics.","65","2","0"
"2637287372517238213","2021-08-10_2637287372517238213.jpg","Super sweet double helix with a solid 14k white gold hammered 'Willow' by @junipurrjewelry and a solid 14k white gold 'Multiplicity' by @buddhajewelryorganics. I just love the way these two play together for the perfect fit.","60","5","0"
"2638041754833616747","2021-08-11_2638041754833616747.jpg","Fresh helix with a stunning solid 14k white gold 'Kahlo' end with genuine opal nestled beneath a half halo of genuine @swarovski cz by our friends at @buddhajewelryorganics","50","5","0"
"2638741443132422571","2021-08-12_2638741443132422571.jpg","Killer start to this ear curation for Miss Anni! Featuring the ""High Society"" with genuine @swarovski czs and the ""Bianca"" with genuine moonstone white a white topaz bangle all set in solid white gold by our friends  at @buddhajewelryorganics. What a stunning and elegant way to adorn your ear.","66","5","0"
"2642361880789811138","2021-08-17_2642361880789811138.jpg","Hey everyone here are the details celebrating my 2k IG Follower Giveaway! I want to give a huge thank you to everyone who has supported, I am honored to be your piercer!

*** Raffle Celebrating - 1 Year Golden  / 2k IG Follower ***

Winner of Raffle Gets: 1x Free Gold Jewelry Upgrade of their Choice up to a $300 Value

Winner Drawn: Tuesday, September 21st, 2021

Rules, Stipulations and How to Get Raffle Tickets:

 * You may come in from 12pm-8pm on days that I work to pick up and fill out raffle tickets.

 * If You Follow Me on IG you get 1x ticket

 * If you bought gold jewelry from me since 7/1/2020, to the present, you get 3x tickets

 * If you've been pierced by me since 7/1/2020, to the present w/o Gold jewelry, you get 2x tickets

 * Non-Transferable to another person if you win

 * Piercing Fee Applies (1x Piercing) for the gold upgrade

 * Winner will be contacted directly by me and announced on IG

@albanymodernbodyart 

#safepiercingsonly
#14kgoldjewelry #14kgold #junnipurrjewelry #buddajewelryorganics #piercing_by_gina #lovetheskinyourin #treatyourself","105","5","0"
